20	10	0	0	0	0	1
20.1	10	0	0	0	0	1
20.2	10	0	0	0	0	1
20.3	10	0	0	0	0	1
20.4	10	0	0	0	0	1
20.5	10	0	0	0	0	1
20.6	10	0	0	0	0	1
20.7	10	0	0	0	0	1
20.8	10	0	0	0	0	1
20.9	10	0	0	0	0	1
21	10	0	0	0	0	1
21.1	10	0	0	0	0	1
21.2	10	0	0	0	0	1
21.3	10	0	0	0	0	1
21.4	10	0	0	0	0	1
21.5	10	0	0	0	0	1
21.6	10	0	0	0	0	1
21.7	10	0	0	0	0	1
21.8	10	0	0	0	0	1
21.9	10	0	0	0	0	1
22	10	0	0	0	0	1
22.1	10	0	0	0	0	1
22.2	10	0	0	0	0	1
22.3	10	0	0	0	0	1
22.4	10	0	0	0	0	1
22.5	10	0	0	0	0	1
22.6	10	0	0	0	0	1
22.7	10	0	0	0	0	1
22.8	10	0	0	0	0	1
22.9	10	0	0	0	0	1
23	10	0	0	0	0	1
23.1	10	0	0	0	0	1
23.2	10	0	0	0	0	1
23.3	10	0	0	0	0	1
23.4	10	0	0	0	0	1
23.5	10	0	0	0	0	1
23.6	10	0	0	0	0	1
23.7	10	0	0	0	0	1
23.8	10	0	0	0	0	1
23.9	10	0	0	0	0	1
24	10	0	0	0	0	1
24.1	10	0	0	0	0	1
24.2	10	0	0	0	0	1
24.3	10	0	0	0	0	1
24.4	10	0	0	0	0	1
24.5	10	0	0	0	0	1
24.6	10	0	0	0	0	1
24.7	10	0	0	0	0	1
24.8	10	0	0	0	0	1
24.9	10	0	0	0	0	1
25	10	0	0	0	0	1
25.1	10	0	0	0	0	1
25.2	10	0	0	0	0	1
25.3	10	0	0	0	0	1
25.4	10	0	0	0	0	1
25.5	10	0	0	0	0	1
25.6	10	0	0	0	0	1
25.7	10	0	0	0	0	1
25.8	10	0	0	0	0	1
25.9	10	0	0	0	0	1
26	10	0	0	0	0	1
26.1	10	0	0	0	0	1
26.2	10	0	0	0	0	1
26.3	10	0	0	0	0	1
26.4	10	0	0	0	0	1
26.5	10	0	0	0	0	1
26.6	10	0	0	0	0	1
26.7	10	0	0	0	0	1
26.8	10	0	0	0	0	1
26.9	10	0	0	0	0	1
27	10	0	0	0	0	1
27.1	10	0	0	0	0	1
27.2	10	0	0	0	0	1
27.3	10	0	0	0	0	1
27.4	10	0	0	0	0	1
27.5	10	0	0	0	0	1
27.6	10	0	0	0	0	1
27.7	10	0	0	0	0	1
27.8	10	0	0	0	0	1
27.9	10	0	0	0	0	1
28	10	0	0	0	0	1
28.1	10	0	0	0	0	1
28.2	10	0	0	0	0	1
28.3	10	0	0	0	0	1
28.4	10	0	0	0	0	1
28.5	10	0	0	0	0	1
28.6	10	0	0	0	0	1
28.7	10	0	0	0	0	1
28.8	10	0	0	0	0	1
28.9	10	0	0	0	0	1
29	10	0	0	0	0	1
29.1	10	0	0	0	0	1
29.2	10	0	0	0	0	1
29.3	10	0	0	0	0	1
29.4	10	0	0	0	0	1
29.5	10	0	0	0	0	1
29.6	10	0	0	0	0	1
29.7	10	0	0	0	0	1
29.8	10	0	0	0	0	1
29.9	10	0	0	0	0	1
30	10	0	0	0	0	1
30	10	0	0	0	0	1
29.9	10	0	0	0	0	1
29.8	10	0	0	0	0	1
29.7	10	0	0	0	0	1
29.6	10	0	0	0	0	1
29.5	10	0	0	0	0	1
29.4	10	0	0	0	0	1
29.3	10	0	0	0	0	1
29.2	10	0	0	0	0	1
29.1	10	0	0	0	0	1
29	10	0	0	0	0	1
28.9	10	0	0	0	0	1
28.8	10	0	0	0	0	1
28.7	10	0	0	0	0	1
28.6	10	0	0	0	0	1
28.5	10	0	0	0	0	1
28.4	10	0	0	0	0	1
28.3	10	0	0	0	0	1
28.2	10	0	0	0	0	1
28.1	10	0	0	0	0	1
28	10	0	0	0	0	1
27.9	10	0	0	0	0	1
27.8	10	0	0	0	0	1
27.7	10	0	0	0	0	1
27.6	10	0	0	0	0	1
27.5	10	0	0	0	0	1
27.4	10	0	0	0	0	1
27.3	10	0	0	0	0	1
27.2	10	0	0	0	0	1
27.1	10	0	0	0	0	1
27	10	0	0	0	0	1
26.9	10	0	0	0	0	1
26.8	10	0	0	0	0	1
26.7	10	0	0	0	0	1
26.6	10	0	0	0	0	1
26.5	10	0	0	0	0	1
26.4	10	0	0	0	0	1
26.3	10	0	0	0	0	1
26.2	10	0	0	0	0	1
26.1	10	0	0	0	0	1
26	10	0	0	0	0	1
25.9	10	0	0	0	0	1
25.8	10	0	0	0	0	1
25.7	10	0	0	0	0	1
25.6	10	0	0	0	0	1
25.5	10	0	0	0	0	1
25.4	10	0	0	0	0	1
25.3	10	0	0	0	0	1
25.2	10	0	0	0	0	1
25.1	10	0	0	0	0	1
25	10	0	0	0	0	1
24.9	10	0	0	0	0	1
24.8	10	0	0	0	0	1
24.7	10	0	0	0	0	1
24.6	10	0	0	0	0	1
24.5	10	0	0	0	0	1
24.4	10	0	0	0	0	1
24.3	10	0	0	0	0	1
24.2	10	0	0	0	0	1
24.1	10	0	0	0	0	1
24	10	0	0	0	0	1
23.9	10	0	0	0	0	1
23.8	10	0	0	0	0	1
23.7	10	0	0	0	0	1
23.6	10	0	0	0	0	1
23.5	10	0	0	0	0	1
23.4	10	0	0	0	0	1
23.3	10	0	0	0	0	1
23.2	10	0	0	0	0	1
23.1	10	0	0	0	0	1
23	10	0	0	0	0	1
22.9	10	0	0	0	0	1
22.8	10	0	0	0	0	1
22.7	10	0	0	0	0	1
22.6	10	0	0	0	0	1
22.5	10	0	0	0	0	1
22.4	10	0	0	0	0	1
22.3	10	0	0	0	0	1
22.2	10	0	0	0	0	1
22.1	10	0	0	0	0	1
22	10	0	0	0	0	1
21.9	10	0	0	0	0	1
21.8	10	0	0	0	0	1
21.7	10	0	0	0	0	1
21.6	10	0	0	0	0	1
21.5	10	0	0	0	0	1
21.4	10	0	0	0	0	1
21.3	10	0	0	0	0	1
21.2	10	0	0	0	0	1
21.1	10	0	0	0	0	1
21	10	0	0	0	0	1
20.9	10	0	0	0	0	1
20.8	10	0	0	0	0	1
20.7	10	0	0	0	0	1
20.6	10	0	0	0	0	1
20.5	10	0	0	0	0	1
20.4	10	0	0	0	0	1
20.3	10	0	0	0	0	1
20.2	10	0	0	0	0	1
20.1	10	0	0	0	0	1
20	10	0	0	0	0	1
